userId,history_len,drift,focus,maturity,freshness,w_ncf,w_tr,w_gen,static_rank,damr_rank,static_hit,damr_hit,static_ndcg,damr_ndcg
20121,757,0.0472,0.2159,1.0,0.9408,0.667301595211029,0.23852282762527466,0.09417559951543808,17,47,0,0,0.0,0.0
13241,39,0.0991,0.3346,0.6956,0.3154,0.6002776026725769,0.22555075585842133,0.17417162656784058,64,55,0,0,0.0,0.0
25547,20,0.1502,0.5078,0.5741,0.1054,0.530684232711792,0.23168303072452545,0.23763270676136017,35,12,0,0,0.0,0.0
31975,99,0.0511,0.2003,0.8665,0.6318,0.6608321070671082,0.22135613858699799,0.11781184375286102,15,24,0,0,0.0,0.0
7004,39,0.1583,0.2751,0.6956,0.3154,0.566698431968689,0.26195698976516724,0.17134451866149902,58,2,0,1,0.0,0.6309297535714575
15816,123,0.0862,0.1705,0.9043,0.6873,0.644607663154602,0.244893878698349,0.11049838364124298,40,33,0,0,0.0,0.0
25293,20,0.1414,0.5881,0.5649,0.0936,0.5256093740463257,0.22256991267204285,0.25182071328163147,35,40,0,0,0.0,0.0
41384,137,0.0611,0.2101,0.9263,0.7165,0.6615000367164612,0.2301573008298874,0.10834266990423203,49,24,0,0,0.0,0.0
19688,56,0.1178,0.3928,0.7002,0.3247,0.584121584892273,0.23477137088775635,0.1811070293188095,27,5,0,1,0.0,0.38685280723454163
19627,112,0.0941,0.2897,0.8914,0.6691,0.6306642889976501,0.24616612493991852,0.12316964566707611,34,7,0,1,0.0,0.3333333333333333
1333,95,0.121,0.2787,0.8607,0.6227,0.6095805764198303,0.2605706751346588,0.12984873354434967,79,15,0,0,0.0,0.0
40338,80,0.1267,0.3233,0.8215,0.5574,0.5982295274734497,0.25883930921554565,0.14293120801448822,3,1,1,1,0.5,1.0
18308,33,0.3281,0.5284,0.6535,0.2342,0.42730024456977844,0.35251736640930176,0.22018232941627502,37,14,0,0,0.0,0.0
493,384,0.0432,0.2082,1.0,0.8416,0.6795645356178284,0.2256883829832077,0.09474709630012512,33,26,0,0,0.0,0.0
40394,75,0.0418,0.3214,0.7689,0.4603,0.6463360786437988,0.20442940294742584,0.14923445880413055,75,56,0,0,0.0,0.0
3017,621,0.0202,0.2049,1.0,0.9282,0.6862933039665222,0.22151008248329163,0.09219668805599213,80,23,0,0,0.0,0.0
32775,22,0.1312,0.4855,0.5552,0.0821,0.540174126625061,0.22090540826320648,0.2389204353094101,3,4,1,1,0.5,0.43067655807339306
19052,18,0.5115,0.497,0.5552,0.0821,0.2996179759502411,0.4637758135795593,0.23660621047019958,32,39,0,0,0.0,0.0
40812,53,0.105,0.3184,0.7522,0.4278,0.6049053072929382,0.23723113536834717,0.15786351263523102,29,10,0,1,0.0,0.2890648263178879
23393,91,0.1538,0.3181,0.8506,0.6065,0.5834882855415344,0.2793002426624298,0.13721147179603577,8,10,1,1,0.31546487678572877,0.2890648263178879
14588,41,0.3304,0.3393,0.7002,0.3247,0.44355660676956177,0.3751884698867798,0.18125492334365845,81,16,0,0,0.0,0.0
12678,28,0.2206,0.3565,0.6283,0.1889,0.509612500667572,0.2865731120109558,0.20381437242031097,70,14,0,0,0.0,0.0
16683,19,0.3275,0.3493,0.5649,0.0936,0.42818018794059753,0.3477824628353119,0.22403740882873535,39,52,0,0,0.0,0.0
9072,172,0.0845,0.1804,0.9235,0.7129,0.6476072072982788,0.24457386136054993,0.10781894624233246,21,22,0,0,0.0,0.0
6410,39,0.2384,0.6283,0.6809,0.2865,0.48242974281311035,0.2935236692428589,0.22404664754867554,19,36,0,0,0.0,0.0
2451,22,0.2119,0.5897,0.5912,0.1293,0.487630158662796,0.2643754482269287,0.24799442291259766,3,6,1,1,0.5,0.3562071871080222
20514,26,0.2185,0.4202,0.607,0.1534,0.5020668506622314,0.27907100319862366,0.21886217594146729,54,85,0,0,0.0,0.0
29276,209,0.0358,0.1899,1.0,0.8029,0.6886727213859558,0.21775032579898834,0.09357704967260361,32,49,0,0,0.0,0.0
2100,18,0.221,0.474,0.5552,0.0821,0.4851016104221344,0.2716464400291443,0.24325186014175415,25,24,0,0,0.0,0.0
41290,29,0.1527,0.4983,0.6413,0.2119,0.54343581199646,0.2417742908000946,0.21478994190692902,48,12,0,0,0.0,0.0
8726,71,0.0603,0.2279,0.8064,0.5306,0.6462098360061646,0.22073376178741455,0.1330564171075821,5,9,1,1,0.38685280723454163,0.3010299956639812
5980,44,0.1186,0.2807,0.7092,0.3425,0.5939338207244873,0.24021895229816437,0.16584719717502594,3,2,1,1,0.5,0.6309297535714575
19625,53,0.1105,0.2383,0.7136,0.3512,0.6029992699623108,0.2374718338251114,0.15952888131141663,2,3,1,1,0.6309297535714575,0.5
21715,109,0.1285,0.1957,0.8846,0.6592,0.6123154163360596,0.2694493532180786,0.1182352751493454,39,9,0,1,0.0,0.3010299956639812
37814,30,0.2545,0.4372,0.6215,0.1771,0.47926414012908936,0.3029612600803375,0.2177746742963791,70,30,0,0,0.0,0.0
11705,84,0.1706,0.229,0.7984,0.5159,0.5720832943916321,0.2867892384529114,0.14112748205661774,70,13,0,0,0.0,0.0
13344,19,0.178,0.7441,0.545,0.0709,0.48151910305023193,0.2322998195886612,0.28618112206459045,15,60,0,0,0.0,0.0
8774,261,0.0822,0.1858,1.0,0.8334,0.6561642289161682,0.24856242537498474,0.09527334570884705,53,8,0,1,0.0,0.31546487678572877
39109,19,0.2564,0.4562,0.5649,0.0936,0.4660727083683014,0.2951621115207672,0.23876522481441498,9,13,1,0,0.3010299956639812,0.0
24283,114,0.1631,0.3365,0.8846,0.6592,0.57993483543396,0.2880542278289795,0.13201093673706055,57,17,0,0,0.0,0.0
34977,19,0.1763,0.5025,0.5649,0.0936,0.5128457546234131,0.24538002908229828,0.24177417159080505,52,85,0,0,0.0,0.0
33081,80,0.1,0.2654,0.7219,0.3679,0.6086134314537048,0.23181656002998352,0.15956993401050568,49,42,0,0,0.0,0.0
18137,19,0.3095,0.3586,0.5649,0.0936,0.43941783905029297,0.3351183533668518,0.2254638373851776,24,7,0,1,0.0,0.3333333333333333
10979,100,0.1209,0.3439,0.8526,0.6099,0.6044203639030457,0.25796476006507874,0.13761486113071442,73,77,0,0,0.0,0.0
17150,35,0.0961,0.339,0.6649,0.2557,0.5973741412162781,0.21962830424308777,0.18299750983715057,46,40,0,0,0.0,0.0
31896,24,0.4599,0.3775,0.607,0.1534,0.3449500799179077,0.4463184177875519,0.2087314873933792,18,5,0,1,0.0,0.38685280723454163
37260,102,0.0617,0.3103,0.8645,0.6288,0.6468021273612976,0.22480054199695587,0.12839731574058533,88,78,0,0,0.0,0.0
22497,21,0.2794,0.4272,0.5829,0.1173,0.4570682942867279,0.31366822123527527,0.22926348447799683,2,2,1,1,0.6309297535714575,0.6309297535714575
7557,99,0.2218,0.2934,0.8607,0.6227,0.5379211902618408,0.32721421122550964,0.13486456871032715,76,71,0,0,0.0,0.0
30984,77,0.0635,0.2773,0.8116,0.5399,0.6413756608963013,0.22186481952667236,0.13675956428050995,74,4,0,1,0.0,0.43067655807339306
4932,120,0.0519,0.2416,0.9012,0.6829,0.6621649265289307,0.22307045757770538,0.11476467549800873,33,79,0,0,0.0,0.0
9369,120,0.1379,0.2428,0.9043,0.6873,0.6054949760437012,0.2756630480289459,0.11884203553199768,43,29,0,0,0.0,0.0
15055,169,0.0462,0.1967,0.9616,0.7588,0.6765853762626648,0.22280605137348175,0.10060859471559525,28,21,0,0,0.0,0.0
26395,33,0.21,0.4606,0.6649,0.2557,0.5132735371589661,0.2811397612094879,0.20558671653270721,29,18,0,0,0.0,0.0
36694,98,0.1097,0.2094,0.8011,0.5209,0.6150098443031311,0.24933350086212158,0.1356566846370697,68,6,0,1,0.0,0.3562071871080222
24267,103,0.1599,0.2547,0.8626,0.6258,0.5845444798469543,0.2864104211330414,0.12904508411884308,24,9,0,1,0.0,0.3010299956639812
5985,113,0.0393,0.2992,0.8931,0.6715,0.6653629541397095,0.21440047025680542,0.12023662775754929,45,33,0,0,0.0,0.0
26211,295,0.0352,0.154,1.0,0.8563,0.6860061287879944,0.2234996110200882,0.09049419313669205,27,9,0,1,0.0,0.3010299956639812
857,73,0.1044,0.3111,0.8038,0.5258,0.6118077039718628,0.2436666339635849,0.1445256620645523,12,5,0,1,0.0,0.38685280723454163
17684,327,0.022,0.1837,1.0,0.8677,0.6917246580123901,0.21666471660137177,0.09161060303449631,1,4,1,1,1.0,0.43067655807339306
35278,151,0.0429,0.2169,0.9436,0.7378,0.6750174164772034,0.22013291716575623,0.10484965890645981,87,7,0,1,0.0,0.3333333333333333
8141,32,0.1819,0.4841,0.6593,0.2451,0.5288876891136169,0.2620640993118286,0.20904824137687683,37,55,0,0,0.0,0.0
37955,366,0.0491,0.1507,1.0,0.8714,0.6759076714515686,0.23329168558120728,0.09080056101083755,41,26,0,0,0.0,0.0
24470,90,0.095,0.3421,0.8464,0.5997,0.6209245324134827,0.2417616993188858,0.13731376826763153,85,61,0,0,0.0,0.0
17526,25,0.1863,0.4687,0.6144,0.1653,0.519940972328186,0.258518785238266,0.22154025733470917,48,53,0,0,0.0,0.0
25268,37,0.0755,0.4451,0.6475,0.2231,0.597453236579895,0.20322810113430023,0.19931869208812714,15,7,0,1,0.0,0.3333333333333333
24677,279,0.0588,0.195,1.0,0.8158,0.6726840734481812,0.23231607675552368,0.09499979764223099,88,9,0,1,0.0,0.3010299956639812
7127,134,0.0531,0.2149,0.9089,0.6936,0.6640074849128723,0.22469107806682587,0.11130145937204361,19,17,0,0,0.0,0.0
15585,35,0.1037,0.2472,0.6593,0.2451,0.5996341109275818,0.2259768694639206,0.17438904941082,44,17,0,0,0.0,0.0
31202,194,0.0457,0.2753,0.9639,0.7613,0.6728566288948059,0.22111551463603973,0.10602779686450958,60,8,0,1,0.0,0.31546487678572877
1554,103,0.0487,0.2721,0.8739,0.6433,0.6587008833885193,0.21901114284992218,0.12228795886039734,38,59,0,0,0.0,0.0
36939,20,0.2408,0.4376,0.5741,0.1054,0.47974714636802673,0.28759753704071045,0.2326553612947464,48,63,0,0,0.0,0.0
21790,117,0.1302,0.2266,0.8116,0.5399,0.6012584567070007,0.26267772912979126,0.13606379926204681,10,6,1,1,0.2890648263178879,0.3562071871080222
14754,238,0.0634,0.1635,1.0,0.8127,0.6716033816337585,0.23526933789253235,0.09312726557254791,37,70,0,0,0.0,0.0
4088,119,0.0515,0.308,0.9012,0.6829,0.6582964062690735,0.22145697474479675,0.12024656683206558,78,64,0,0,0.0,0.0
30725,701,0.0373,0.1841,1.0,0.9327,0.6760627031326294,0.23229287564754486,0.09164431691169739,26,8,0,1,0.0,0.31546487678572877
20128,56,0.1764,0.3221,0.6757,0.2765,0.5484901070594788,0.26812469959259033,0.18338507413864136,24,49,0,0,0.0,0.0
27156,87,0.1287,0.2961,0.8399,0.589,0.6008132696151733,0.2628956437110901,0.13629113137722015,44,8,0,1,0.0,0.31546487678572877
7690,212,0.067,0.1542,1.0,0.7994,0.6709997653961182,0.23614636063575745,0.09285394102334976,62,6,0,1,0.0,0.3562071871080222
9293,256,0.0809,0.3013,1.0,0.8322,0.6511420607566833,0.2453635185956955,0.10349433869123459,74,36,0,0,0.0,0.0
2808,18,0.1046,0.4395,0.4837,0.0235,0.5414738655090332,0.20624767243862152,0.25227853655815125,89,99,0,0,0.0,0.0
2328,25,0.2518,0.3366,0.6144,0.1653,0.488221675157547,0.30529317259788513,0.20648516714572906,77,3,0,1,0.0,0.5
20263,51,0.1169,0.2524,0.7414,0.4066,0.6009076237678528,0.24468563497066498,0.15440674126148224,47,11,0,0,0.0,0.0
32517,83,0.1356,0.4129,0.8355,0.5815,0.5877243876457214,0.26319655776023865,0.1490791141986847,31,13,0,0,0.0,0.0
7636,29,0.1004,0.4454,0.6349,0.2005,0.5799852013587952,0.21450340747833252,0.2055114060640335,16,24,0,0,0.0,0.0
6412,50,0.1116,0.4353,0.7414,0.4066,0.590040922164917,0.23584501445293427,0.17411409318447113,4,4,1,1,0.43067655807339306,0.43067655807339306
40743,36,0.0845,0.4447,0.6757,0.2765,0.596767008304596,0.21148620545864105,0.1917468011379242,74,53,0,0,0.0,0.0
35348,18,0.1339,0.3937,0.5552,0.0821,0.5477990508079529,0.22615069150924683,0.22605028748512268,42,23,0,0,0.0,0.0
8981,140,0.0947,0.1646,0.8846,0.6592,0.6369457244873047,0.24901607632637024,0.11403819918632507,68,43,0,0,0.0,0.0
25819,436,0.0075,0.1941,1.0,0.8665,0.7001911401748657,0.2083139717578888,0.09149482846260071,75,22,0,0,0.0,0.0
30070,19,0.1749,0.4119,0.5552,0.0821,0.5203452110290527,0.24796447157859802,0.23169027268886566,40,28,0,0,0.0,0.0
24640,57,0.097,0.4429,0.7624,0.4477,0.6015121340751648,0.23025552928447723,0.1682322770357132,45,5,0,1,0.0,0.38685280723454163
35486,52,0.1156,0.2943,0.7486,0.4209,0.5994225740432739,0.24365901947021484,0.15691837668418884,11,73,0,0,0.0,0.0
27860,57,0.1131,0.3251,0.7656,0.4541,0.600688636302948,0.24358104169368744,0.15573030710220337,49,4,0,1,0.0,0.43067655807339306
10260,32,0.203,0.3904,0.6593,0.2451,0.523016631603241,0.27901798486709595,0.19796539843082428,8,28,1,0,0.31546487678572877,0.0
39332,81,0.167,0.2597,0.8166,0.5488,0.5743960738182068,0.28582000732421875,0.13978397846221924,86,72,0,0,0.0,0.0
6518,55,0.1752,0.3569,0.726,0.376,0.5525413751602173,0.274258553981781,0.17320004105567932,98,83,0,0,0.0,0.0
32341,67,0.0826,0.2716,0.7871,0.495,0.626799464225769,0.23011739552021027,0.1430831104516983,85,100,0,0,0.0,0.0
27148,20,0.3767,0.3743,0.5741,0.1054,0.39528146386146545,0.38128650188446045,0.22343198955059052,89,90,0,0,0.0,0.0
18601,267,0.0293,0.1689,1.0,0.8394,0.6904933452606201,0.21814048290252686,0.09136617183685303,15,48,0,0,0.0,0.0
2048,67,0.1021,0.2721,0.7136,0.3512,0.6057613492012024,0.2316480427980423,0.16259056329727173,12,9,0,1,0.0,0.3010299956639812
24596,187,0.045,0.218,0.9498,0.7452,0.6745022535324097,0.22147244215011597,0.10402529686689377,14,8,0,1,0.0,0.31546487678572877
14487,48,0.1966,0.2445,0.7338,0.3916,0.5469380021095276,0.29350608587265015,0.15955591201782227,36,78,0,0,0.0,0.0
29455,178,0.1674,0.1605,0.8665,0.6318,0.5851888060569763,0.2944936752319336,0.12031745165586472,40,66,0,0,0.0,0.0
29526,28,0.2542,0.2389,0.6349,0.2005,0.49704253673553467,0.31491371989250183,0.1880437582731247,10,10,1,1,0.2890648263178879,0.2890648263178879
15753,21,0.2163,0.4128,0.5829,0.1173,0.49966514110565186,0.2749505043029785,0.22538435459136963,20,8,0,1,0.0,0.31546487678572877
24070,237,0.0221,0.2003,1.0,0.823,0.6947965621948242,0.2119418829679489,0.09326154738664627,9,27,1,0,0.3010299956639812,0.0
6538,246,0.0951,0.141,0.9771,0.7755,0.6499054431915283,0.25336718559265137,0.09672731161117554,63,43,0,0,0.0,0.0
24371,23,0.2563,0.4339,0.5993,0.1413,0.4746718108654022,0.30083340406417847,0.2244948148727417,29,5,0,1,0.0,0.38685280723454163
35793,20,0.0868,0.4925,0.545,0.0709,0.5635591745376587,0.19758231937885284,0.23885850608348846,35,48,0,0,0.0,0.0
23822,32,0.0708,0.5183,0.6144,0.1653,0.5866179466247559,0.19468380510807037,0.21869821846485138,8,24,1,0,0.31546487678572877,0.0
3892,41,0.1741,0.3563,0.6593,0.2451,0.5450032353401184,0.2627767324447632,0.1922200322151184,72,7,0,1,0.0,0.3333333333333333
26451,65,0.1272,0.333,0.7871,0.495,0.593291163444519,0.2546139061450958,0.15209484100341797,30,12,0,0,0.0,0.0
18392,46,0.122,0.3504,0.7219,0.3679,0.5877406597137451,0.2417849749326706,0.1704743504524231,3,6,1,1,0.5,0.3562071871080222
12643,183,0.0887,0.1749,0.9781,0.7766,0.6525904536247253,0.24874365329742432,0.09866584092378616,12,32,0,0,0.0,0.0
8035,18,0.4175,0.469,0.5552,0.0821,0.35912105441093445,0.40003517270088196,0.2408437728881836,82,15,0,0,0.0,0.0
30148,69,0.1333,0.4375,0.7871,0.495,0.5815005898475647,0.25493916869163513,0.1635601818561554,46,11,0,0,0.0,0.0
6071,40,0.1308,0.4071,0.6859,0.2963,0.5726017951965332,0.23950958251953125,0.18788865208625793,12,1,0,1,0.0,1.0
38835,51,0.1587,0.2712,0.7451,0.4138,0.5721247792243958,0.2700345814228058,0.15784066915512085,2,12,1,0,0.6309297535714575,0.0
1304,18,0.3869,0.3679,0.5552,0.0821,0.3858641982078552,0.38617029786109924,0.2279655486345291,39,15,0,0,0.0,0.0
40576,26,0.2373,0.4269,0.6215,0.1771,0.4915470778942108,0.2925719916820526,0.2158808708190918,49,30,0,0,0.0,0.0
40146,374,0.0381,0.1183,1.0,0.8774,0.6839597225189209,0.2279740869998932,0.08806613832712173,41,46,0,0,0.0,0.0
16244,40,0.1066,0.4061,0.7002,0.3247,0.5901035666465759,0.22805824875831604,0.18183815479278564,37,2,0,1,0.0,0.6309297535714575
8312,98,0.0569,0.2632,0.8626,0.6258,0.6526904106140137,0.22300538420677185,0.12430420517921448,70,5,0,1,0.0,0.38685280723454163
13674,18,0.2401,0.549,0.545,0.0709,0.46347013115882874,0.27787601947784424,0.2586539089679718,5,2,1,1,0.38685280723454163,0.6309297535714575
39099,46,0.2187,0.3341,0.7219,0.3679,0.5240939259529114,0.3024403154850006,0.17346571385860443,37,38,0,0,0.0,0.0
36468,30,0.1818,0.2878,0.6349,0.2005,0.5420978665351868,0.26657870411872864,0.19132345914840698,17,9,0,1,0.0,0.3010299956639812
13815,26,0.0793,0.4594,0.607,0.1534,0.5859857797622681,0.20010223984718323,0.21391195058822632,74,55,0,0,0.0,0.0
14410,309,0.079,0.1778,1.0,0.8353,0.6585013270378113,0.2469508945941925,0.094547800719738,40,40,0,0,0.0,0.0
15529,316,0.0324,0.1801,1.0,0.8624,0.6859005689620972,0.22209732234477997,0.09200211614370346,42,23,0,0,0.0,0.0
37593,24,0.2074,0.302,0.607,0.1534,0.519559919834137,0.2777899205684662,0.20265015959739685,30,4,0,1,0.0,0.43067655807339306
39571,37,0.2062,0.4243,0.6859,0.2963,0.5216164588928223,0.28407421708106995,0.19430938363075256,8,44,1,0,0.31546487678572877,0.0
187,242,0.0472,0.23,1.0,0.8277,0.6771753430366516,0.22617143392562866,0.09665318578481674,54,34,0,0,0.0,0.0
18470,57,0.1251,0.4384,0.7556,0.4346,0.5828900933265686,0.24559199810028076,0.17151792347431183,50,10,0,1,0.0,0.2890648263178879
9591,22,0.2447,0.4263,0.5912,0.1293,0.4814927577972412,0.29280421137809753,0.22570304572582245,14,4,0,1,0.0,0.43067655807339306
8597,100,0.1473,0.2255,0.8626,0.6258,0.5950749516487122,0.2789912521839142,0.12593381106853485,65,5,0,1,0.0,0.38685280723454163
37013,31,0.1952,0.2955,0.6349,0.2005,0.5325695872306824,0.2744685113430023,0.19296185672283173,82,13,0,0,0.0,0.0
37288,45,0.1278,0.2172,0.7136,0.3512,0.5933416485786438,0.2482542246580124,0.15840408205986023,46,25,0,0,0.0,0.0
11615,71,0.1228,0.1936,0.8011,0.5209,0.6073257327079773,0.2577701508998871,0.13490411639213562,15,20,0,0,0.0,0.0
7260,198,0.0651,0.196,0.9933,0.792,0.6691951155662537,0.23416565358638763,0.09663921594619751,36,10,0,1,0.0,0.2890648263178879
1582,31,0.1855,0.3465,0.6413,0.2119,0.5356990098953247,0.2673250734806061,0.19697590172290802,84,72,0,0,0.0,0.0
8754,49,0.0341,0.2825,0.7338,0.3916,0.6495455503463745,0.19737115502357483,0.15308326482772827,4,18,1,0,0.43067655807339306,0.0
921,33,0.1121,0.4664,0.6649,0.2557,0.5759450793266296,0.22394606471061707,0.20010879635810852,28,17,0,0,0.0,0.0
23788,27,0.4749,0.4165,0.6283,0.1889,0.33513182401657104,0.4589388370513916,0.20592930912971497,21,4,0,1,0.0,0.43067655807339306
15863,47,0.2808,0.2438,0.726,0.376,0.48690265417099,0.3497459888458252,0.16335132718086243,29,91,0,0,0.0,0.0
21543,136,0.0881,0.1633,0.9221,0.7111,0.6459974646568298,0.24706925451755524,0.10693323612213135,12,58,0,0,0.0,0.0
963,282,0.086,0.1907,1.0,0.8491,0.6518406271934509,0.25259894132614136,0.09556044638156891,33,16,0,0,0.0,0.0
11606,255,0.0356,0.164,1.0,0.8322,0.6874624490737915,0.22106797993183136,0.09146957099437714,53,31,0,0,0.0,0.0
17720,21,0.2017,0.4845,0.5649,0.0936,0.4985805153846741,0.26073330640792847,0.24068622291088104,63,93,0,0,0.0,0.0
3283,133,0.0953,0.2238,0.9164,0.7036,0.6370708346366882,0.24988827109336853,0.11304091662168503,17,58,0,0,0.0,0.0
8396,43,0.1823,0.2742,0.7048,0.3337,0.5516784191131592,0.2783663868904114,0.16995511949062347,42,45,0,0,0.0,0.0
27967,48,0.3058,0.6589,0.545,0.0709,0.4120238721370697,0.3108977973461151,0.2770783603191376,7,18,1,0,0.3333333333333333,0.0
34664,67,0.1548,0.1864,0.7928,0.5057,0.5852198600769043,0.27713659405708313,0.13764342665672302,18,22,0,0,0.0,0.0
7468,55,0.1615,0.3525,0.7377,0.3992,0.563408613204956,0.2677779495716095,0.16881343722343445,31,5,0,1,0.0,0.38685280723454163
4114,44,0.1452,0.417,0.7178,0.3596,0.5667252540588379,0.25243091583251953,0.1808438003063202,12,13,0,0,0.0,0.0
31535,131,0.0732,0.2995,0.8996,0.6807,0.6447832584381104,0.23401780426502228,0.12119892984628677,14,18,0,0,0.0,0.0
29749,22,0.235,0.4795,0.5912,0.1293,0.4831172227859497,0.2839852571487427,0.23289747536182404,11,2,0,1,0.0,0.6309297535714575
24028,33,0.3672,0.3761,0.6535,0.2342,0.4115716516971588,0.38933733105659485,0.19909103214740753,38,7,0,1,0.0,0.3333333333333333
33812,26,0.2464,0.5141,0.6215,0.1771,0.47804367542266846,0.29374295473098755,0.2282133847475052,93,59,0,0,0.0,0.0
7192,81,0.1146,0.2561,0.8191,0.5532,0.610577404499054,0.2530755400657654,0.13634712994098663,41,16,0,0,0.0,0.0
29974,65,0.1526,0.1967,0.7871,0.495,0.5855294466018677,0.27464503049850464,0.13982553780078888,51,11,0,0,0.0,0.0
33214,142,0.031,0.3018,0.9345,0.7268,0.6761212944984436,0.2116418331861496,0.11223684251308441,63,82,0,0,0.0,0.0
14766,234,0.058,0.2655,1.0,0.8216,0.6689717173576355,0.23119112849235535,0.09983719885349274,60,93,0,0,0.0,0.0
2714,139,0.0877,0.226,0.9235,0.7129,0.642914891242981,0.2455364316701889,0.11154870688915253,91,86,0,0,0.0,0.0
34349,18,0.3532,0.3711,0.545,0.0709,0.4057995080947876,0.3614566922187805,0.2327437847852707,9,6,1,1,0.3010299956639812,0.3562071871080222
38989,97,0.0813,0.2024,0.7414,0.4066,0.6275362372398376,0.2255934327840805,0.14687037467956543,50,63,0,0,0.0,0.0
30348,420,0.0339,0.1498,1.0,0.8956,0.6833992600440979,0.22692787647247314,0.08967287093400955,4,20,1,0,0.43067655807339306,0.0
1935,206,0.101,0.2865,0.9277,0.7183,0.6311376094818115,0.25249385833740234,0.1163686141371727,2,3,1,1,0.6309297535714575,0.5
3904,68,0.1858,0.3369,0.79,0.5004,0.553507387638092,0.29188448190689087,0.15460817515850067,77,82,0,0,0.0,0.0
31703,145,0.0876,0.2177,0.9207,0.7093,0.6430829167366028,0.24553430080413818,0.11138277500867844,79,53,0,0,0.0,0.0
26682,1356,0.0382,0.1708,1.0,0.9662,0.6729559898376465,0.23666433990001678,0.09037961810827255,75,10,0,1,0.0,0.2890648263178879
28320,904,0.0127,0.1995,1.0,0.9507,0.6892091035842896,0.21963293850421906,0.0911579355597496,49,18,0,0,0.0,0.0
7106,43,0.0912,0.4967,0.7092,0.3425,0.5931159853935242,0.21795161068439484,0.18893232941627502,19,35,0,0,0.0,0.0
32405,77,0.0766,0.3093,0.8215,0.5574,0.6320138573646545,0.22947503626346588,0.1385110765695572,12,13,0,0,0.0,0.0
29479,49,0.4014,0.2194,0.6908,0.306,0.3999182879924774,0.43210268020629883,0.16797904670238495,62,59,0,0,0.0,0.0
4780,123,0.1114,0.2497,0.9043,0.6873,0.6232045292854309,0.2585935890674591,0.118201844394207,35,24,0,0,0.0,0.0
5271,21,0.3621,0.2808,0.5829,0.1173,0.41293004155158997,0.3785057067871094,0.20856425166130066,94,97,0,0,0.0,0.0
21438,25,0.1184,0.5314,0.6144,0.1653,0.5565882921218872,0.21820364892482758,0.2252080738544464,13,16,0,0,0.0,0.0
9882,33,0.0933,0.4054,0.6593,0.2451,0.592297375202179,0.21523316204547882,0.192469522356987,41,61,0,0,0.0,0.0
4271,340,0.0129,0.1864,1.0,0.8714,0.6968620419502258,0.21190129220485687,0.0912366434931755,56,16,0,0,0.0,0.0
8326,80,0.0648,0.2839,0.8263,0.5657,0.6418649554252625,0.2238779217004776,0.13425713777542114,20,31,0,0,0.0,0.0
18342,43,0.1847,0.2218,0.7136,0.3512,0.5548069477081299,0.28328490257263184,0.16190814971923828,89,70,0,0,0.0,0.0
36040,58,0.118,0.303,0.7656,0.4541,0.5991231203079224,0.24714867770671844,0.1537282019853592,64,21,0,0,0.0,0.0
21612,22,0.1207,0.4288,0.5829,0.1173,0.5587741136550903,0.2200375646352768,0.2211882770061493,60,80,0,0,0.0,0.0
25261,22,0.2268,0.5895,0.5829,0.1173,0.4764906167984009,0.2720133066177368,0.25149598717689514,51,71,0,0,0.0,0.0
34966,247,0.0476,0.2215,1.0,0.7994,0.6799589991569519,0.22359035909175873,0.09645064920186996,88,51,0,0,0.0,0.0
19602,227,0.0329,0.2475,1.0,0.8143,0.6864293217658997,0.21632377803325653,0.09724681079387665,54,68,0,0,0.0,0.0
41015,22,0.1846,0.4528,0.5342,0.0601,0.5051597952842712,0.2499392330646515,0.2449009269475937,84,88,0,0,0.0,0.0
33316,41,0.1361,0.4872,0.6908,0.306,0.562915027141571,0.24032247066497803,0.1967625617980957,2,2,1,1,0.6309297535714575,0.6309297535714575
28589,74,0.1365,0.2465,0.8116,0.5399,0.5956873297691345,0.2660458981990814,0.13826677203178406,78,51,0,0,0.0,0.0
6528,30,0.351,0.5372,0.6349,0.2005,0.40909504890441895,0.3637149930000305,0.22718995809555054,12,20,0,0,0.0,0.0
39075,18,0.255,0.5292,0.5552,0.0821,0.4582426846027374,0.28903332352638245,0.2527239918708801,34,11,0,0,0.0,0.0
36251,273,0.0642,0.2087,1.0,0.8187,0.668225109577179,0.23558886349201202,0.09618602693080902,41,26,0,0,0.0,0.0
14340,109,0.0493,0.2655,0.8587,0.6196,0.656827986240387,0.2183971256017685,0.12477488070726395,76,52,0,0,0.0,0.0
28577,128,0.0702,0.1755,0.9149,0.7016,0.6561219692230225,0.23571647703647614,0.10816151648759842,21,35,0,0,0.0,0.0
29951,126,0.0308,0.2893,0.9119,0.6977,0.6737999320030212,0.21089835464954376,0.115301713347435,43,65,0,0,0.0,0.0
15250,1342,0.0606,0.1785,1.0,0.9665,0.657817542552948,0.25025254487991333,0.09192992746829987,53,41,0,0,0.0,0.0
27531,178,0.0656,0.1553,0.976,0.7744,0.6684490442276001,0.23508407175540924,0.09646683186292648,14,10,0,1,0.0,0.2890648263178879
22520,23,0.5736,0.5155,0.5993,0.1413,0.26761382818222046,0.5149285197257996,0.21745765209197998,43,6,0,1,0.0,0.3562071871080222
30062,57,0.2029,0.3097,0.7656,0.4541,0.5410497784614563,0.3004208207130432,0.15852943062782288,38,45,0,0,0.0,0.0
26489,46,0.0748,0.3299,0.6283,0.1889,0.6052577495574951,0.20432202517986298,0.1904202103614807,66,94,0,0,0.0,0.0
